timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728209.398012,192.168.0.219:5084,3,-42,b'3034047138105841dcd65592',3886,23,107
1746728209.227785,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',3640,22,87
1746728209.336606,192.168.0.219:5084,2,-62,b'303405b5280eaad61e731e9e',3606,23,-224
1746728209.237099,192.168.0.219:5084,1,-54,b'1a2ec09d9a89a41d45b062ab',486,22,156
1746728209.329288,192.168.0.219:5084,2,-54,b'1a2ec09d9a89a41d45b062ab',300,23,78
1746728209.417971,192.168.0.219:5084,3,-64,b'1a2ec09d9a89a41d45b062ab',2966,23,107
1746728209.469609,192.168.0.219:5084,4,-58,b'1a2ec09d9a89a41d45b062ab',404,23,185
1746728209.240167,192.168.0.219:5084,1,-68,b'302c4ddcd020f3574bcb872d',3998,22,-107
1746728209.325409,192.168.0.219:5084,2,-50,b'302c4ddcd020f3574bcb872d',3322,23,205
1746728209.728472,192.168.0.219:5084,3,-68,b'30340bb6884191844ce0046d',110,25,-185
1746728209.710964,192.168.0.219:5084,3,-33,b'303401ad2c2ce11e88eaca05',192,24,166
1746728209.755795,192.168.0.219:5084,4,-53,b'303401ad2c2ce11e88eaca05',3844,25,146
1746728209.653051,192.168.0.219:5084,2,-58,b'302a0fecf89f08758d158d55',2826,24,322
1746728209.734589,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',2936,25,68
1746728209.646816,192.168.0.219:5084,2,-59,b'30340212e43c789b0223addd',1034,24,78
1746728209.723548,192.168.0.219:5084,3,-62,b'30340212e43c789b0223addd',3708,25,234
1746728209.656297,192.168.0.219:5084,2,-66,b'302f482d23f0055b0223a979',298,24,87
1746728209.735701,192.168.0.219:5084,3,-59,b'302f482d23f0055b0223a979',3484,25,126
1746728209.756672,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',502,25,78
1746728209.632083,192.168.0.219:5084,2,-58,b'300811112222014000000000',552,24,126
1746728209.709178,192.168.0.219:5084,3,-43,b'300811112222014000000000',942,24,107
1746728209.652177,192.168.0.219:5084,2,-55,b'3034043d145d4636c004157e',504,24,126
1746728209.770947,192.168.0.219:5084,4,-58,b'3034043d145d4636c004157e',3960,25,166
1746728209.645942,192.168.0.219:5084,2,-61,b'1a6ec09d9a89a44d7998631f',3798,24,68
1746728209.715348,192.168.0.219:5084,3,-44,b'1a6ec09d9a89a44d7998631f',4016,25,156
1746728209.75317,192.168.0.219:5084,4,-56,b'1a6ec09d9a89a44d7998631f',3702,25,87
1746728209.637958,192.168.0.219:5084,2,-52,b'30340bf45421f28ba43b772d',216,24,214
1746728209.631149,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',3304,24,78
1746728209.724417,192.168.0.219:5084,3,-59,b'303424f330014cce6f7d749d',3378,25,-29
1746728209.629783,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',168,24,136
1746728209.716291,192.168.0.219:5084,3,-63,b'303402b6f00cacd6d1467dfc',3110,25,361
1746728209.767293,192.168.0.219:5084,4,-64,b'303402b6f00cacd6d1467dfc',578,25,146
1746728209.582405,192.168.0.219:5084,1,-68,b'30340bed780a4adaf637f384',586,24,195
1746728209.711861,192.168.0.219:5084,3,-37,b'30340bed780a4adaf637f384',3524,24,97
1746728209.583712,192.168.0.219:5084,1,-67,b'1a9ec09d9a89a0340cbe709c',614,24,-136
1746728209.765505,192.168.0.219:5084,4,-59,b'1a9ec09d9a89a0340cbe709c',304,25,39
1746728209.570127,192.168.0.219:5084,1,-65,b'3034047138105841dcd65592',4044,24,302
1746728209.713008,192.168.0.219:5084,3,-41,b'3034047138105841dcd65592',2790,24,136
1746728209.572146,192.168.0.219:5084,1,-66,b'302c4ddcd020f3574bcb872d',3980,24,29
1746728209.635156,192.168.0.219:5084,2,-49,b'302c4ddcd020f3574bcb872d',4078,24,136
1746728209.722685,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',532,25,234
1746728209.569228,192.168.0.219:5084,1,-64,b'302832aa8f7309800001f49f',566,24,19
1746728209.740453,192.168.0.219:5084,3,-59,b'302832aa8f7309800001f49f',1066,25,136
1746728209.762538,192.168.0.219:5084,4,-70,b'302832aa8f7309800001f49f',3616,25,283
1746728209.56657,192.168.0.219:5084,1,-60,b'30340bd95c3cb3c210a04d3b',3162,24,29
1746728209.651297,192.168.0.219:5084,2,-56,b'30340bd95c3cb3c210a04d3b',3352,24,97
1746728209.76989,192.168.0.219:5084,4,-49,b'30340bd95c3cb3c210a04d3b',3658,25,68
1746728209.573034,192.168.0.219:5084,1,-58,b'303211468e03e29b022504c1',3952,24,-19
1746728209.639619,192.168.0.219:5084,2,-64,b'303211468e03e29b022504c1',300,24,-68
1746728209.730899,192.168.0.219:5084,3,-57,b'303211468e03e29b022504c1',32,25,68
1746728209.565497,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',3230,24,78
1746728209.6413,192.168.0.219:5084,2,-66,b'3be300000193cdfb00001c27',126,24,136
1746728209.710072,192.168.0.219:5084,3,-60,b'3be300000193cdfb00001c27',432,25,185
1746728209.76166,192.168.0.219:5084,4,-53,b'3be300000193cdfb00001c27',868,25,117
1746728209.56461,192.168.0.219:5084,1,-59,b'e2806995000040182224401d',3628,24,234
1746728209.718567,192.168.0.219:5084,3,-49,b'e2806995000040182224401d',1326,25,107
1746728209.758745,192.168.0.219:5084,4,-47,b'e2806995000040182224401d',2348,25,107
1746728209.579687,192.168.0.219:5084,1,-59,b'303400eda43f628000009f3f',2886,24,87
1746728209.632976,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',668,24,97
1746728209.567453,192.168.0.219:5084,1,-59,b'303402230c5fe5000000284f',3630,24,195
1746728209.650192,192.168.0.219:5084,2,-66,b'303402230c5fe5000000284f',1276,24,703
1746728209.757848,192.168.0.219:5084,4,-54,b'303402230c5fe5000000284f',1084,25,29
1746728209.573932,192.168.0.219:5084,1,-68,b'30340592ac54555176592e7e',716,24,-341
1746728209.559829,192.168.0.219:5084,1,-52,b'30340bd9601cb4131dae71ca',1108,24,156
1746728209.733197,192.168.0.219:5084,3,-61,b'30340bd9601cb4131dae71ca',108,25,-58
1746728209.56835,192.168.0.219:5084,1,-54,b'30080226abcd014000000000',4012,24,214
1746728209.647704,192.168.0.219:5084,2,-60,b'30080226abcd014000000000',148,24,214
1746728209.578612,192.168.0.219:5084,1,-64,b'e2806995000040175bd46647',3966,24,-107
1746728209.642373,192.168.0.219:5084,2,-57,b'e2806995000040175bd46647',2360,24,68
1746728209.714435,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',4012,25,68
1746728209.561877,192.168.0.219:5084,1,-49,b'30340bdca803e807ea8f87fa',3650,24,136
1746728209.645054,192.168.0.219:5084,2,-61,b'30340bdca803e807ea8f87fa',1248,24,146
1746728209.739216,192.168.0.219:5084,3,-59,b'30340bdca803e807ea8f87fa',698,25,78
1746728209.766392,192.168.0.219:5084,4,-55,b'30340bdca803e807ea8f87fa',3532,25,214
1746728209.580843,192.168.0.219:5084,1,-67,b'3034047138105841dcd6558d',270,24,-332
1746728209.655188,192.168.0.219:5084,2,-59,b'3034047138105841dcd6558d',904,24,166
1746728209.763993,192.168.0.219:5084,4,-64,b'3034047138105841dcd6558d',142,25,146
1746728209.560979,192.168.0.219:5084,1,-52,b'3034055d140442c00002f66f',224,24,117
1746728209.64913,192.168.0.219:5084,2,-54,b'3034055d140442c00002f66f',3176,24,78
1746728209.721611,192.168.0.219:5084,3,-52,b'3034055d140442c00002f66f',704,25,166
1746728209.759631,192.168.0.219:5084,4,-58,b'3034055d140442c00002f66f',736,25,244
1746728209.563704,192.168.0.219:5084,1,-54,b'1a2ec09d9a89a41d45b062ab',3756,24,166
1746728209.644163,192.168.0.219:5084,2,-53,b'1a2ec09d9a89a41d45b062ab',2600,24,136
1746728209.729369,192.168.0.219:5084,3,-59,b'1a2ec09d9a89a41d45b062ab',64,25,107
1746728209.76053,192.168.0.219:5084,4,-58,b'1a2ec09d9a89a41d45b062ab',1704,25,58
1746728209.554705,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',2816,24,136
1746728209.736586,192.168.0.219:5084,3,-66,b'e2806894000050245885a8ce',586,25,556
1746728209.5628,192.168.0.219:5084,1,-61,b'302f482e12c0081b022453f5',2664,24,19
1746728209.717662,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',1382,25,175
1746728209.76901,192.168.0.219:5084,4,-56,b'302f482e12c0081b022453f5',2782,25,146
1746728209.556363,192.168.0.219:5084,1,-46,b'303400eda43f67800000bfa3',3166,24,87
1746728209.636309,192.168.0.219:5084,2,-50,b'303400eda43f67800000bfa3',266,24,87
1746728209.571249,192.168.0.219:5084,1,-60,b'303400edb44de500000506ca',3912,24,107
1746728209.633863,192.168.0.219:5084,2,-59,b'303400edb44de500000506ca',708,24,29
1746728209.557532,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',964,24,136
1746728209.654117,192.168.0.219:5084,2,-61,b'303405b5280eaad61e731e9e',3424,24,48
1746728209.742262,192.168.0.219:5084,3,-67,b'303405b5280eaad61e731e9e',1076,25,-292
1746728209.558934,192.168.0.219:5084,1,-43,b'30340bcb6820ef56d141853c',442,24,97
1746728209.720722,192.168.0.219:5084,3,-63,b'30340bcb6820ef56d141853c',214,25,410
1746728209.574823,192.168.0.219:5084,1,-55,b'300833b2ddd9014000000000',1540,24,-39
1746728209.643259,192.168.0.219:5084,2,-58,b'300833b2ddd9014000000000',3510,24,0
1746728209.737484,192.168.0.219:5084,3,-61,b'300833b2ddd9014000000000',490,25,166
1746728209.966954,192.168.0.219:5084,3,-33,b'303401ad2c2ce11e88eaca05',16,26,107
1746728210.03141,192.168.0.219:5084,4,-61,b'303401ad2c2ce11e88eaca05',3050,26,136
1746728209.92123,192.168.0.219:5084,2,-56,b'e2806995000040175bd46647',1850,26,253
1746728209.978645,192.168.0.219:5084,3,-55,b'e2806995000040175bd46647',1286,26,87
1746728210.037197,192.168.0.219:5084,4,-59,b'e2806995000040175bd46647',30,26,87
1746728209.903002,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',3990,26,175
1746728209.993937,192.168.0.219:5084,3,-64,b'303402b6f00cacd6d1467dfc',3172,26,-58
1746728209.927495,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',2790,26,136
1746728210.024957,192.168.0.219:5084,4,-65,b'30340212e43c789b0223addd',1712,26,253
1746728209.90774,192.168.0.219:5084,2,-52,b'30340bf45421f28ba43b772d',3986,26,97
1746728209.975967,192.168.0.219:5084,3,-67,b'30340bf45421f28ba43b772d',370,26,-478
1746728209.929704,192.168.0.219:5084,2,-65,b'302f482d23f0055b0223a979',3752,26,0
1746728209.982365,192.168.0.219:5084,3,-54,b'302f482d23f0055b0223a979',3214,26,87
1746728210.006491,192.168.0.219:5084,4,-43,b'302f482d23f0055b0223a979',674,26,107
1746728209.924364,192.168.0.219:5084,2,-55,b'300833b2ddd9014000000000',3196,25,9
1746728209.970601,192.168.0.219:5084,3,-58,b'300833b2ddd9014000000000',3146,26,185
1746728210.02678,192.168.0.219:5084,4,-59,b'300833b2ddd9014000000000',3700,26,107
1746728209.904778,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',3026,25,48
1746728209.995807,192.168.0.219:5084,3,-67,b'303424f330014cce6f7d749d',216,26,527
1746728209.846679,192.168.0.219:5084,1,-72,b'3034047138105841dcd6558d',222,25,253
1746728209.923429,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',714,25,-29
1746728210.015641,192.168.0.219:5084,4,-60,b'3034047138105841dcd6558d',3874,26,136
1746728209.843673,192.168.0.219:5084,1,-64,b'300811112222014000000000',4032,25,-166
1746728209.919036,192.168.0.219:5084,2,-58,b'300811112222014000000000',214,25,146
1746728209.974159,192.168.0.219:5084,3,-44,b'300811112222014000000000',628,26,97
1746728210.027676,192.168.0.219:5084,4,-64,b'300811112222014000000000',832,26,29
1746728209.841399,192.168.0.219:5084,1,-63,b'303400edb44de500000506ca',1158,25,283
1746728209.915713,192.168.0.219:5084,2,-55,b'303400edb44de500000506ca',2508,25,29
1746728210.038089,192.168.0.219:5084,4,-54,b'303400edb44de500000506ca',3576,26,117
1746728209.83943,192.168.0.219:5084,1,-65,b'3034055d140442c00002f66f',3798,25,146
1746728209.913648,192.168.0.219:5084,2,-54,b'3034055d140442c00002f66f',666,26,78
1746728209.977103,192.168.0.219:5084,3,-48,b'3034055d140442c00002f66f',3080,26,126
1746728210.01148,192.168.0.219:5084,4,-54,b'3034055d140442c00002f66f',92,26,195
1746728209.838536,192.168.0.219:5084,1,-61,b'30340bed780a4adaf637f384',472,25,195
1746728209.894231,192.168.0.219:5084,2,-64,b'30340bed780a4adaf637f384',2984,26,29
1746728209.967848,192.168.0.219:5084,3,-37,b'30340bed780a4adaf637f384',1198,26,156
1746728210.025884,192.168.0.219:5084,4,-69,b'30340bed780a4adaf637f384',524,26,146
1746728209.836421,192.168.0.219:5084,1,-65,b'1a6ec09d9a89a44d7998631f',154,25,419
1746728209.920112,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',3536,26,78
1746728209.969702,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',3242,26,126
1746728210.012614,192.168.0.219:5084,4,-55,b'1a6ec09d9a89a44d7998631f',3830,26,166
1746728209.833747,192.168.0.219:5084,1,-61,b'303402230c5fe5000000284f',3946,25,-224
1746728209.86766,192.168.0.219:5084,2,-63,b'303402230c5fe5000000284f',3532,25,-58
1746728209.971486,192.168.0.219:5084,3,-57,b'303402230c5fe5000000284f',696,26,87
1746728210.017425,192.168.0.219:5084,4,-58,b'303402230c5fe5000000284f',2570,26,68
1746728209.832821,192.168.0.219:5084,1,-61,b'1a9ec09d9a89a0340cbe709c',414,25,48
1746728209.872489,192.168.0.219:5084,2,-62,b'1a9ec09d9a89a0340cbe709c',3500,25,146
1746728209.985134,192.168.0.219:5084,3,-58,b'1a9ec09d9a89a0340cbe709c',568,26,87
1746728210.009849,192.168.0.219:5084,4,-60,b'1a9ec09d9a89a0340cbe709c',502,26,39
1746728209.83082,192.168.0.219:5084,1,-65,b'302a0fecf89f08758d158d55',3106,25,166
1746728209.925243,192.168.0.219:5084,2,-59,b'302a0fecf89f08758d158d55',2404,26,48
1746728209.986926,192.168.0.219:5084,3,-58,b'302a0fecf89f08758d158d55',2738,26,185
1746728209.829935,192.168.0.219:5084,1,-55,b'e2806995000040182224401d',3636,25,29
1746728209.864328,192.168.0.219:5084,2,-61,b'e2806995000040182224401d',3872,25,244
1746728209.973269,192.168.0.219:5084,3,-50,b'e2806995000040182224401d',2746,26,166
1746728210.007389,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',400,26,39
1746728209.829038,192.168.0.219:5084,1,-63,b'3034043d145d4636c004157e',2912,25,29
1746728209.910792,192.168.0.219:5084,2,-55,b'3034043d145d4636c004157e',208,25,107
1746728209.989682,192.168.0.219:5084,3,-64,b'3034043d145d4636c004157e',3806,26,332
1746728210.016532,192.168.0.219:5084,4,-56,b'3034043d145d4636c004157e',256,26,126
1746728209.827966,192.168.0.219:5084,1,-63,b'302832aa8f7309800001f49f',3610,25,205
1746728209.922313,192.168.0.219:5084,2,-64,b'302832aa8f7309800001f49f',154,26,-185
1746728209.984047,192.168.0.219:5084,3,-60,b'302832aa8f7309800001f49f',708,26,-68
1746728210.014399,192.168.0.219:5084,4,-59,b'302832aa8f7309800001f49f',104,26,29
1746728209.827088,192.168.0.219:5084,1,-58,b'302c4ddcd020f3574bcb872d',2484,25,136
1746728209.909911,192.168.0.219:5084,2,-49,b'302c4ddcd020f3574bcb872d',3816,25,97
1746728209.988787,192.168.0.219:5084,3,-71,b'302c4ddcd020f3574bcb872d',330,26,244
1746728210.020347,192.168.0.219:5084,4,-67,b'302c4ddcd020f3574bcb872d',2640,26,97
1746728209.82619,192.168.0.219:5084,1,-65,b'30340592ac54555176592e7e',3556,25,-97
1746728209.824384,192.168.0.219:5084,1,-64,b'3034047138105841dcd65592',828,25,97
1746728209.916843,192.168.0.219:5084,2,-63,b'3034047138105841dcd65592',3060,26,136
1746728209.968792,192.168.0.219:5084,3,-41,b'3034047138105841dcd65592',804,26,78
1746728209.822375,192.168.0.219:5084,1,-44,b'30340bcb6820ef56d141853c',1184,25,195
1746728209.868809,192.168.0.219:5084,2,-61,b'30340bcb6820ef56d141853c',1016,25,322
1746728209.990564,192.168.0.219:5084,3,-66,b'30340bcb6820ef56d141853c',3360,26,-156
1746728210.008826,192.168.0.219:5084,4,-60,b'30340bcb6820ef56d141853c',3096,26,117
1746728209.821475,192.168.0.219:5084,1,-67,b'30340bd95c3cb3c210a04d3b',3558,25,-449
1746728209.912454,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',3076,25,107
1746728210.040097,192.168.0.219:5084,4,-49,b'30340bd95c3cb3c210a04d3b',3852,26,166
1746728209.818968,192.168.0.219:5084,1,-55,b'303211468e03e29b022504c1',612,25,126
1746728209.905981,192.168.0.219:5084,2,-62,b'303211468e03e29b022504c1',3832,26,214
1746728209.980564,192.168.0.219:5084,3,-63,b'303211468e03e29b022504c1',1304,26,166
1746728210.03052,192.168.0.219:5084,4,-64,b'303211468e03e29b022504c1',456,26,234
1746728209.818071,192.168.0.219:5084,1,-55,b'1a2ec09d9a89a41d45b062ab',2966,25,107
1746728209.909018,192.168.0.219:5084,2,-54,b'1a2ec09d9a89a41d45b062ab',174,25,273
1746728209.992849,192.168.0.219:5084,3,-68,b'1a2ec09d9a89a41d45b062ab',612,26,625
1746728210.019458,192.168.0.219:5084,4,-60,b'1a2ec09d9a89a41d45b062ab',2986,26,117
1746728209.817134,192.168.0.219:5084,1,-68,b'302f482e12c0081b022453f5',2,25,-292
1746728209.895113,192.168.0.219:5084,2,-65,b'302f482e12c0081b022453f5',3736,26,29
1746728209.972371,192.168.0.219:5084,3,-56,b'302f482e12c0081b022453f5',3314,26,136
1746728210.021411,192.168.0.219:5084,4,-54,b'302f482e12c0081b022453f5',442,26,136
1746728209.812983,192.168.0.219:5084,1,-47,b'30340bdca803e807ea8f87fa',432,25,136
1746728209.92839,192.168.0.219:5084,2,-62,b'30340bdca803e807ea8f87fa',2956,26,-87
1746728209.986046,192.168.0.219:5084,3,-59,b'30340bdca803e807ea8f87fa',292,26,39
1746728210.018573,192.168.0.219:5084,4,-57,b'30340bdca803e807ea8f87fa',88,26,97
1746728209.842774,192.168.0.219:5084,1,-62,b'303400eda43f628000009f3f',302,25,48
1746728209.903904,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',328,25,58
1746728209.975057,192.168.0.219:5084,3,-65,b'303400eda43f628000009f3f',4052,26,605
1746728210.038978,192.168.0.219:5084,4,-63,b'303400eda43f628000009f3f',456,26,-117
1746728209.835005,192.168.0.219:5084,1,-60,b'30080226abcd014000000000',2774,25,87
1746728209.917744,192.168.0.219:5084,2,-59,b'30080226abcd014000000000',1782,26,205
1746728209.840501,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',4000,25,175
1746728209.899171,192.168.0.219:5084,2,-67,b'3be300000193cdfb00001c27',3930,26,107
1746728209.825289,192.168.0.219:5084,1,-51,b'303400eda43f67800000bfa3',400,25,58
1746728209.906879,192.168.0.219:5084,2,-48,b'303400eda43f67800000bfa3',4084,25,48
1746728209.823476,192.168.0.219:5084,1,-60,b'30340bd9601cb4131dae71ca',4036,25,9
1746728209.991956,192.168.0.219:5084,3,-58,b'30340bd9601cb4131dae71ca',3354,26,39
1746728210.024099,192.168.0.219:5084,4,-57,b'30340bd9601cb4131dae71ca',3458,26,87
1746728209.815239,192.168.0.219:5084,1,-41,b'e2806894000050245885a8ce',3930,25,136
1746728209.866573,192.168.0.219:5084,2,-62,b'e2806894000050245885a8ce',3742,25,234
1746728209.814356,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',4026,25,156
1746728209.926129,192.168.0.219:5084,2,-62,b'303405b5280eaad61e731e9e',2920,26,78
1746728209.981444,192.168.0.219:5084,3,-59,b'303405b5280eaad61e731e9e',3798,26,136
1746728210.028565,192.168.0.219:5084,4,-63,b'303405b5280eaad61e731e9e',3398,26,146
1746728210.224921,192.168.0.219:5084,2,-63,b'30340bb6884191844ce0046d',506,27,400
1746728210.237291,192.168.0.219:5084,2,-64,b'e2806995000040175bd46647',184,27,224
1746728210.322823,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',2916,27,87
1746728210.229916,192.168.0.219:5084,2,-58,b'302a0fecf89f08758d158d55',798,27,205
1746728210.323703,192.168.0.219:5084,3,-53,b'302a0fecf89f08758d158d55',4014,27,-9
1746728210.350418,192.168.0.219:5084,4,-58,b'302a0fecf89f08758d158d55',884,28,97
1746728210.218903,192.168.0.219:5084,2,-54,b'300833b2ddd9014000000000',3286,27,117
1746728210.336942,192.168.0.219:5084,3,-60,b'300833b2ddd9014000000000',3212,27,-68
1746728210.35301,192.168.0.219:5084,4,-66,b'300833b2ddd9014000000000',78,28,68
1746728210.240742,192.168.0.219:5084,2,-64,b'303401ad2c2ce11e88eaca05',3940,27,117
1746728210.314616,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',3492,27,58
1746728210.218007,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',3096,27,166
1746728210.234539,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',3940,27,68
1746728210.331554,192.168.0.219:5084,3,-62,b'30340212e43c789b0223addd',332,27,175
1746728210.223015,192.168.0.219:5084,2,-61,b'300811112222014000000000',282,27,-78
1746728210.321896,192.168.0.219:5084,3,-44,b'300811112222014000000000',238,27,87
1746728210.352111,192.168.0.219:5084,4,-62,b'300811112222014000000000',3322,28,253
1746728210.213901,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',16,27,185
1746728210.330198,192.168.0.219:5084,3,-59,b'303424f330014cce6f7d749d',146,27,126
1746728210.231686,192.168.0.219:5084,2,-56,b'30340bd95c3cb3c210a04d3b',756,27,87
1746728210.354783,192.168.0.219:5084,4,-51,b'30340bd95c3cb3c210a04d3b',694,28,185
1746728210.214809,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',652,27,117
1746728210.358361,192.168.0.219:5084,4,-63,b'303402b6f00cacd6d1467dfc',942,28,58
1746728210.135841,192.168.0.219:5084,1,-58,b'302c4ddcd020f3574bcb872d',1776,27,224
1746728210.221579,192.168.0.219:5084,2,-50,b'302c4ddcd020f3574bcb872d',406,27,97
1746728210.301762,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',4086,28,644
1746728210.12625,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',1490,27,107
1746728210.247904,192.168.0.219:5084,2,-64,b'e2806894000050245885a8ce',3242,27,468
1746728210.159606,192.168.0.219:5084,1,-71,b'3034047138105841dcd6558d',4010,27,87
1746728210.233665,192.168.0.219:5084,2,-57,b'3034047138105841dcd6558d',1810,27,-87
1746728210.30576,192.168.0.219:5084,3,-68,b'3034047138105841dcd6558d',508,28,-566
